Conc1	1.235E-08	
Start1	480.02	
Stop1	5779.82	
Kobs	3.46303006410701E-05	
Error Kobs	4.03831593371021E-07	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
515.22	0.00522242	0.01327906	
515.42	0.00516446	0.01335349	
515.62	0.00558028	0.0134279	
515.82	0.0063864	0.01350231	
516.02	0.00634965	0.0135767	
516.22	0.00618649	0.01365109	
516.42	0.00663722	0.01372546	
516.62	0.00704335	0.01379982	
516.82	0.00703764	0.01387417	
517.02	0.00755849	0.0139485	
517.22	0.00767127	0.01402283	
517.42	0.00749976	0.01409714	
517.62	0.00807256	0.01417145	
517.82	0.0082925	0.01424574	
518.02	0.00844235	0.01432002	
518.22	0.00857083	0.01439429	
518.42	0.0093298	0.01446854	
518.62	0.00954792	0.01454279	
518.82	0.01000663	0.01461702	
519.02	0.01005462	0.01469125	
519.22	0.0095704	0.01476546	
519.42	0.00978011	0.01483966	
519.62	0.00983354	0.01491385	
519.82	0.00972466	0.01498803	
520.02	0.00937634	0.01506219	
520.22	0.01014682	0.01513635	
520.42	0.01022962	0.01521049	
520.62	0.00992159	0.01528462	
520.82	0.01003826	0.01535874	
521.02	0.0106231	0.01543285	
521.22	0.01007971	0.01550695	
521.42	0.00971204	0.01558104	
521.62	0.01021297	0.01565511	
521.82	0.01036029	0.01572917	
522.02	0.00995892	0.01580323	
522.22	0.00966282	0.01587727	
522.42	0.00964513	0.0159513	
522.62	0.00950836	0.01602531	
522.82	0.00950737	0.01609932	
523.02	0.00970682	0.01617332	
523.22	0.00951117	0.0162473	
523.42	0.01016977	0.01632127	
523.62	0.01007494	0.01639523	
523.82	0.01036219	0.01646918	
524.02	0.01098284	0.01654312	
524.22	0.01144104	0.01661705	
524.42	0.01144487	0.01669097	
524.62	0.01203203	0.01676487	
524.82	0.01292493	0.01683876	
525.02	0.01380444	0.01691265	
525.22	0.01374431	0.01698652	
525.42	0.01377999	0.01706038	
525.62	0.01412691	0.01713422	
525.82	0.01367658	0.01720806	
526.02	0.01285558	0.01728189	
526.22	0.01198422	0.0173557	
526.42	0.01204335	0.0174295	
526.62	0.01201687	0.01750329	
526.82	0.0117674	0.01757707	
527.02	0.01100171	0.01765084	
527.22	0.01052717	0.0177246	
527.42	0.01033611	0.01779834	
527.62	0.01034229	0.01787208	
527.82	0.01047467	0.0179458	
528.02	0.01013962	0.01801951	
528.22	0.01068817	0.01809322	
528.42	0.01097809	0.0181669	
528.62	0.0113596	0.01824058	
528.82	0.01230546	0.01831425	
529.02	0.01285201	0.0183879	
529.22	0.01318916	0.01846155	
529.42	0.01353558	0.01853518	
529.62	0.01438362	0.0186088	
529.82	0.01510344	0.01868241	
530.02	0.01569155	0.01875601	
530.22	0.01571369	0.0188296	
530.42	0.01657594	0.01890317	
530.62	0.0172052	0.01897674	
530.82	0.01711927	0.01905029	
531.02	0.01685085	0.01912384	
531.22	0.017204	0.01919737	
531.42	0.01752326	0.01927089	
531.62	0.0175374	0.01934439	
531.82	0.01713749	0.01941789	
532.02	0.0168787	0.01949138	
532.22	0.01691752	0.01956485	
532.42	0.01680304	0.01963832	
532.62	0.01694278	0.01971177	
532.82	0.01752353	0.01978521	
533.02	0.01767254	0.01985864	
533.22	0.0183233	0.01993206	
533.42	0.01845647	0.02000546	
533.62	0.0188644	0.02007886	
533.82	0.01889334	0.02015224	
534.02	0.01856503	0.02022562	
534.22	0.01805433	0.02029898	
534.42	0.01852761	0.02037233	
534.62	0.01834357	0.02044567	
534.82	0.01762599	0.020519	
535.02	0.01728885	0.02059231	
535.22	0.01751333	0.02066562	
535.42	0.01697914	0.02073891	
535.62	0.01629739	0.0208122	
535.82	0.0159414	0.02088547	
536.02	0.01569323	0.02095873	
536.22	0.01534587	0.02103198	
536.42	0.01540678	0.02110522	
536.62	0.01542611	0.02117844	
536.82	0.01571744	0.02125166	
537.02	0.01632577	0.02132486	
537.22	0.01644873	0.02139805	
537.42	0.0162211	0.02147124	
537.62	0.01627891	0.02154441	
537.82	0.01654935	0.02161757	
538.02	0.01701658	0.02169071	
538.22	0.01757132	0.02176385	
538.42	0.01799826	0.02183698	
538.62	0.01801778	0.02191009	
538.82	0.01849767	0.02198319	
539.02	0.01906408	0.02205629	
539.22	0.01902109	0.02212937	
539.42	0.01851746	0.02220244	
539.62	0.0190951	0.0222755	
539.82	0.01960941	0.02234854	
540.02	0.01974198	0.02242158	
540.22	0.01962097	0.0224946	
540.42	0.01993355	0.02256762	
540.62	0.0201292	0.02264062	
540.82	0.02053562	0.02271361	
541.02	0.0202759	0.02278659	
541.22	0.02001531	0.02285956	
541.42	0.01981494	0.02293252	
541.62	0.02017377	0.02300546	
541.82	0.02017477	0.0230784	
542.02	0.02036846	0.02315132	
542.22	0.01930677	0.02322423	
542.42	0.01907849	0.02329713	
542.62	0.01914725	0.02337002	
542.82	0.01873004	0.0234429	
543.02	0.01869069	0.02351577	
543.22	0.01869819	0.02358863	
543.42	0.01889104	0.02366147	
543.62	0.01941189	0.02373431	
543.82	0.0191556	0.02380713	
544.02	0.0190522	0.02387994	
544.22	0.01929763	0.02395274	
