Conc1	1.111E-07	
Start1	480.02	
Stop1	5779.82	
Kobs	2.74202917900066E-05	
Error Kobs	2.22251550658806E-07	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
515.82	0.06988961	0.05559061	
516.02	0.07013643	0.05586918	
516.22	0.07087857	0.05614741	
516.42	0.07167075	0.05642532	
516.62	0.07192132	0.0567029	
516.82	0.07193199	0.05698014	
517.02	0.07203752	0.05725706	
517.22	0.07288551	0.05753365	
517.42	0.07358221	0.05780991	
517.62	0.07397776	0.05808585	
517.82	0.0740808	0.05836145	
518.02	0.07367962	0.05863673	
518.22	0.07386924	0.05891168	
518.42	0.07368477	0.05918631	
518.62	0.07334669	0.05946061	
518.82	0.0730906	0.05973459	
519.02	0.07302845	0.06000824	
519.22	0.07300983	0.06028156	
519.42	0.07289366	0.06055456	
519.62	0.07358175	0.06082724	
519.82	0.07425734	0.06109959	
520.02	0.07486784	0.06137162	
520.22	0.07587367	0.06164333	
520.42	0.07652302	0.06191472	
520.62	0.07777957	0.06218578	
520.82	0.07834087	0.06245652	
521.02	0.07888395	0.06272694	
521.22	0.07991314	0.06299704	
521.42	0.08089603	0.06326682	
521.62	0.08149433	0.06353628	
521.82	0.08151269	0.06380542	
522.02	0.0819022	0.06407424	
522.22	0.08213693	0.06434274	
522.42	0.08219794	0.06461092	
522.62	0.08164701	0.06487879	
522.82	0.0821217	0.06514634	
523.02	0.08280119	0.06541356	
523.22	0.0826736	0.06568048	
523.42	0.0828205	0.06594707	
523.62	0.08426042	0.06621335	
523.82	0.08472768	0.06647931	
524.02	0.08564416	0.06674496	
524.22	0.08628575	0.06701029	
524.42	0.08659996	0.06727531	
524.62	0.08716605	0.06754002	
524.82	0.08720847	0.0678044	
525.02	0.08744198	0.06806848	
525.22	0.08822633	0.06833224	
525.42	0.0888704	0.06859569	
525.62	0.08902925	0.06885883	
525.82	0.08907218	0.06912165	
526.02	0.08893387	0.06938417	
526.22	0.08903137	0.06964637	
526.42	0.08865288	0.06990826	
526.62	0.08828896	0.07016984	
526.82	0.08890126	0.0704311	
527.02	0.08936419	0.07069206	
527.22	0.08976381	0.07095271	
527.42	0.09038444	0.07121305	
527.62	0.09155836	0.07147308	
