Conc1	1E-06	
Start1	480.02	
Stop1	5779.82	
Kobs	2.61142555764347E-05	
Error Kobs	1.96859826390875E-07	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
543.62	0.27349424	0.30293294	
543.82	0.27306797	0.30316717	
544.02	0.27325997	0.30339967	
544.22	0.27339117	0.30363045	
544.42	0.27393174	0.30385953	
544.62	0.27461914	0.30408692	
544.82	0.27487809	0.30431264	
545.02	0.27540675	0.30453668	
545.22	0.27572803	0.30475908	
545.42	0.27611061	0.30497983	
545.62	0.27659415	0.30519895	
545.82	0.27735499	0.30541645	
546.02	0.27789751	0.30563235	
546.22	0.27897118	0.30584666	
546.42	0.27984862	0.30605938	
546.62	0.27999639	0.30627054	
546.82	0.2803643	0.30648013	
547.02	0.28042735	0.30668818	
547.22	0.28010561	0.3068947	
547.42	0.27963045	0.30709969	
547.62	0.27922754	0.30730316	
547.82	0.27910956	0.30750514	
548.02	0.2789881	0.30770562	
548.22	0.27940831	0.30790463	
548.42	0.27945058	0.30810216	
548.62	0.27888813	0.30829824	
548.82	0.27845205	0.30849287	
549.02	0.27867555	0.30868607	
549.22	0.27806728	0.30887784	
549.42	0.27797248	0.30906819	
549.62	0.27855313	0.30925714	
549.82	0.27940508	0.30944469	
550.02	0.28001141	0.30963086	
550.22	0.28025528	0.30981566	
550.42	0.2804696	0.30999909	
550.62	0.28056554	0.31018117	
550.82	0.2808117	0.3103619	
551.02	0.280823	0.3105413	
551.22	0.28050368	0.31071938	
551.42	0.28078205	0.31089614	
551.62	0.28091652	0.3110716	
551.82	0.28082735	0.31124576	
552.02	0.28008661	0.31141863	
552.22	0.28069475	0.31159024	
552.42	0.28050955	0.31176057	
552.62	0.27997386	0.31192965	
552.82	0.27978441	0.31209748	
553.02	0.27923262	0.31226407	
553.22	0.27898246	0.31242943	
553.42	0.27909678	0.31259357	
553.62	0.27961013	0.3127565	
553.82	0.28042616	0.31291823	
554.02	0.28100772	0.31307876	
554.22	0.28104526	0.31323811	
554.42	0.28178861	0.31339628	
554.62	0.28203768	0.31355329	
554.82	0.28268194	0.31370913	
555.02	0.28351661	0.31386383	
555.22	0.28337467	0.31401739	
555.42	0.28381005	0.31416981	
555.62	0.28400258	0.3143211	
555.82	0.28369377	0.31447128	
556.02	0.28405734	0.31462035	
556.22	0.28453375	0.31476832	
556.42	0.28407307	0.3149152	
556.62	0.28338349	0.315061	
556.82	0.28342731	0.31520572	
557.02	0.28375318	0.31534937	
557.22	0.28441666	0.31549196	
557.42	0.28517116	0.3156335	
557.62	0.28556064	0.31577399	
