Conc1	1.371E-09	
Start1	480.02	
Stop1	5779.82	
Kobs	2.80315756016167E-55	
Error Kobs	1.50732169761246E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
514.42	-0.07419647	0.00151467	
514.62	-0.07390568	0.00152329	
514.82	-0.074342	0.00153191	
515.02	-0.07474009	0.00154053	
515.22	-0.07304434	0.00154914	
515.42	-0.07254935	0.00155776	
515.62	-0.07241925	0.00156637	
515.82	-0.07178931	0.00157498	
516.02	-0.07171636	0.00158358	
516.22	-0.0725082	0.00159219	
516.42	-0.07241699	0.00160079	
516.62	-0.07308431	0.00160939	
516.82	-0.0727103	0.00161799	
517.02	-0.07408755	0.00162659	
517.22	-0.07426241	0.00163519	
517.42	-0.07455242	0.00164378	
517.62	-0.0737094	0.00165237	
517.82	-0.07402137	0.00166096	
518.02	-0.07469698	0.00166954	
518.22	-0.07506953	0.00167813	
518.42	-0.07398896	0.00168671	
518.62	-0.07546742	0.00169529	
518.82	-0.0759461	0.00170387	
519.02	-0.07493444	0.00171245	
519.22	-0.07291339	0.00172102	
519.42	-0.07299707	0.00172959	
519.62	-0.0722475	0.00173816	
519.82	-0.07220356	0.00174673	
520.02	-0.07172733	0.0017553	
520.22	-0.07123579	0.00176386	
520.42	-0.07224551	0.00177242	
520.62	-0.0732327	0.00178098	
520.82	-0.07225641	0.00178954	
521.02	-0.07296034	0.00179809	
521.22	-0.07377812	0.00180665	
521.42	-0.07327043	0.0018152	
521.62	-0.0724409	0.00182375	
521.82	-0.07351684	0.00183229	
522.02	-0.07434572	0.00184084	
522.22	-0.07421633	0.00184938	
522.42	-0.07428687	0.00185792	
522.62	-0.07505178	0.00186646	
522.82	-0.07410002	0.001875	
523.02	-0.07419125	0.00188353	
523.22	-0.07318025	0.00189206	
523.42	-0.07325986	0.00190059	
523.62	-0.07310358	0.00190912	
523.82	-0.07367918	0.00191765	
524.02	-0.07185015	0.00192617	
524.22	-0.07258374	0.0019347	
524.42	-0.07347802	0.00194322	
524.62	-0.07283873	0.00195173	
524.82	-0.07200575	0.00196025	
525.02	-0.07192979	0.00196876	
525.22	-0.07113347	0.00197727	
525.42	-0.07107413	0.00198578	
525.62	-0.07099607	0.00199429	
525.82	-0.07152601	0.0020028	
526.02	-0.07241238	0.0020113	
526.22	-0.07479323	0.0020198	
526.42	-0.07473579	0.0020283	
526.62	-0.07462386	0.0020368	
526.82	-0.07545602	0.00204529	
527.02	-0.07676896	0.00205379	
527.22	-0.07591491	0.00206228	
527.42	-0.07634177	0.00207077	
527.62	-0.07609449	0.00207925	
527.82	-0.07628409	0.00208774	
528.02	-0.07483778	0.00209622	
528.22	-0.07511361	0.0021047	
528.42	-0.07461971	0.00211318	
528.62	-0.07439147	0.00212166	
528.82	-0.07341316	0.00213013	
