Conc1	3.333E-07	
Start1	480.02	
Stop1	5779.82	
Kobs	1.6701833642111E-05	
Error Kobs	1.91434835286476E-07	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
548.82	0.22515677	0.23003615	
549.02	0.22543139	0.23035062	
549.22	0.22608712	0.23066386	
549.42	0.22663966	0.23097586	
549.62	0.22704662	0.23128664	
549.82	0.22779771	0.2315962	
550.02	0.22766404	0.23190454	
550.22	0.22814761	0.23221167	
550.42	0.22827625	0.23251759	
550.62	0.22800706	0.23282231	
550.82	0.22831115	0.23312584	
551.02	0.22843867	0.23342817	
551.22	0.2284114	0.23372931	
551.42	0.22763853	0.23402927	
551.62	0.22754792	0.23432805	
551.82	0.2279752	0.23462566	
552.02	0.22816572	0.23492209	
552.22	0.22803615	0.23521737	
552.42	0.22828306	0.23551148	
552.62	0.22870253	0.23580444	
552.82	0.22834514	0.23609624	
553.02	0.22921598	0.2363869	
553.22	0.2297767	0.23667642	
553.42	0.23034994	0.2369648	
553.62	0.23050072	0.23725204	
553.82	0.23089231	0.23753816	
554.02	0.23123113	0.23782315	
554.22	0.23206123	0.23810702	
554.42	0.23238921	0.23838978	
554.62	0.23243071	0.23867143	
554.82	0.23324953	0.23895197	
555.02	0.23330072	0.2392314	
555.22	0.23322542	0.23950974	
555.42	0.23273755	0.23978699	
555.62	0.2334028	0.24006315	
555.82	0.23356718	0.24033822	
556.02	0.23293536	0.24061221	
556.22	0.23319839	0.24088512	
556.42	0.23268285	0.24115696	
556.62	0.23225027	0.24142773	
556.82	0.23211462	0.24169744	
557.02	0.23170027	0.24196609	
557.22	0.23077001	0.24223369	
557.42	0.23098497	0.24250023	
557.62	0.23077373	0.24276572	
557.82	0.23078852	0.24303017	
558.02	0.23149205	0.24329359	
558.22	0.23176028	0.24355596	
558.42	0.23243463	0.24381731	
558.62	0.23263154	0.24407763	
558.82	0.2333647	0.24433693	
559.02	0.23390271	0.2445952	
559.22	0.23419995	0.24485247	
559.42	0.23439789	0.24510872	
559.62	0.23420745	0.24536396	
559.82	0.23450019	0.2456182	
560.02	0.23446539	0.24587145	
560.22	0.23460013	0.24612369	
560.42	0.23440659	0.24637495	
560.62	0.23477872	0.24662522	
560.82	0.23466999	0.24687451	
561.02	0.23408355	0.24712281	
561.22	0.23405461	0.24737014	
561.42	0.23454802	0.2476165	
561.62	0.23461875	0.24786189	
561.82	0.23529876	0.24810632	
562.02	0.23571894	0.24834978	
562.22	0.23611643	0.24859229	
562.42	0.23686501	0.24883385	
562.62	0.23713069	0.24907446	
562.82	0.23715803	0.24931412	
563.02	0.2377767	0.24955284	
563.22	0.23757502	0.24979062	
563.42	0.23760251	0.25002747	
563.62	0.23740379	0.25026339	
563.82	0.23793027	0.25049838	
564.02	0.23824259	0.25073244	
564.22	0.23861631	0.25096559	
564.42	0.23904222	0.25119782	
564.62	0.23890659	0.25142914	
564.82	0.23881165	0.25165955	
565.02	0.23913428	0.25188905	
565.22	0.23932227	0.25211765	
565.42	0.23909895	0.25234536	
565.62	0.23941409	0.25257217	
565.82	0.23963511	0.25279808	
566.02	0.23954969	0.25302311	
566.22	0.24008916	0.25324726	
